train.embeddings.bayesianridge+train.greplabel.zero+trial.embeddings.bayesianridge+trial.greplabel.zero,linearregr,0.77466386028

train.embeddings.bayesianridge+train.greplabel.zero+trial.embeddings.bayesianridge+trial.greplabel.zero,randforrest,0.774942478655

train.embeddings.bayesianridge+train.greplabel.zero+trial.embeddings.bayesianridge+trial.greplabel.zero,baysridge,0.77466386028

train.embeddings.bayesianridge+train.greplabel.zero+trial.embeddings.bayesianridge+trial.greplabel.zero,ridgecv,0.774664798376

train.embeddings.bayesianridge+train.onetwothree_logistic+trial.embeddings.bayesianridge+trial.onetwothree_logistic,linearregr,0.851514835619

train.embeddings.bayesianridge+train.onetwothree_logistic+trial.embeddings.bayesianridge+trial.onetwothree_logistic,randforrest,0.806048764582

train.embeddings.bayesianridge+train.onetwothree_logistic+trial.embeddings.bayesianridge+trial.onetwothree_logistic,baysridge,0.851479834337

train.embeddings.bayesianridge+train.onetwothree_logistic+trial.embeddings.bayesianridge+trial.onetwothree_logistic,ridgecv,0.851448172185

train.embeddings.bayesianridge+train.ridge.baseline+trial.embeddings.bayesianridge+trial.ridge.baseline,linearregr,0.865355451018

train.embeddings.bayesianridge+train.ridge.baseline+trial.embeddings.bayesianridge+trial.ridge.baseline,randforrest,0.80998422606

train.embeddings.bayesianridge+train.ridge.baseline+trial.embeddings.bayesianridge+trial.ridge.baseline,baysridge,0.86531712816

train.embeddings.bayesianridge+train.ridge.baseline+trial.embeddings.bayesianridge+trial.ridge.baseline,ridgecv,0.865278450276

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1,linearregr,0.843101735845

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1,randforrest,0.805953041779

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1,baysridge,0.843086822094

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1,ridgecv,0.843076087177

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2,linearregr,0.862075634379

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2,randforrest,0.816039050471

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2,baysridge,0.86204043508

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2,ridgecv,0.862010117475

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-3+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-3,linearregr,0.865355451018

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-3+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-3,randforrest,0.809018531384

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-3+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-3,baysridge,0.86531712816

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-3+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-3,ridgecv,0.865278450276

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-3-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-3-4,linearregr,0.866475880869

